Stagione;Data;Da;A;Nome;Spesa_A;Entrata_Da;Tipo_operazione;Costo_contratto;TP;Primavera
2022-23;2022-07-05;Big Black Cimamori;Der Holzfaller;SPINAZZOLA;2,5;2,5;DEF;0,15;2026-06-30;
2022-23;2022-07-05;Big Black Cimamori;Der Holzfaller;CALAFIORI;0,4;0,4;DEF;0,05;2022-08-27;
2022-23;2022-07-06;Vanndoria;Big Black Cimamori;TRAORE HJ.;0,0;0,0;DEF;0,1;2025-06-30;
2022-23;2022-07-06;Big Black Cimamori;Vanndoria;ZIELINSKI;1,85;1,85;DEF;0,1;2025-06-30;
2022-23;2022-07-07;Vanndoria;;PANDUR;0,0;0,05;IND;;;
2022-23;2022-07-08;Parter;CSKA Moscow Mule;MAKENGO;0,0;0,0;DEF;0,1;2025-06-30;
2022-23;2022-07-08;CSKA Moscow Mule;Parter;ZURKOWSKI;2,0;2,0;DEF;0,2;2023-01-03;
2022-23;2022-07-09;Parter;;HICKEY;0,0;1,0;IND;;;
2022-23;2022-07-11;Los Angeles;Big Black Cimamori;DUNCAN;0,0;0,0;DEF;0,05;2024-06-30;
2022-23;2022-07-11;Vanndoria;Los Angeles;PASALIC;0,0;0,0;DEF;0,15;2026-06-30;
2022-23;2022-07-11;Vanndoria;Los Angeles;MARUSIC;0,0;0,0;DEF;0,15;2026-06-30;
2022-23;2022-07-11;Los Angeles;Vanndoria;NIKOLAOU;0,0;0,0;DEF;0,05;2024-06-30;
2022-23;2022-07-11;Los Angeles;Vanndoria;SILVESTRI;0,0;0,0;DEF;0,1;2025-06-30;
2022-23;2022-07-11;Los Angeles;Vanndoria;FELIPE ANDERSON;0,0;0,0;DEF;0,1;2025-06-30;
2022-23;2022-07-11;Big Black Cimamori;Los Angeles;BARELLA;8,9;8,9;DEF;0,15;2026-06-30;
2022-23;2022-07-12;Los Angeles;FK Partizena;SAMARDZIC;0,0;0,0;DEF;;2023-06-30;P
2022-23;2022-07-12;CSKA Moscow Mule;Big Black Cimamori;BARROW;0,0;0,0;DEF;0,1;2025-06-30;
2022-23;2022-07-12;Big Black Cimamori;CSKA Moscow Mule;REBIC;0,0;0,0;DEF;0,1;2023-01-10;
2022-23;2022-07-12;Big Black Cimamori;CSKA Moscow Mule;DE VRIJ;0,0;0,0;DEF;0,1;2025-06-30;
2022-23;2022-07-12;FK Partizena;Los Angeles;ASLLANI;1,05;1,05;DEF;;2023-06-30;P
2022-23;2022-07-12;ACDF;Parter;CALHANOGLU;10,0;10,0;DEF;0,15;2026-06-30;
2022-23;2022-07-12;CSKA Moscow Mule;;OSPINA;0,0;0,9;IND;;;
2022-23;2022-07-13;Parter;Big Black Cimamori;UDOGIE;4,55;4,55;DEF;;2023-06-30;P
2022-23;2022-07-13;Agghiaggiande;;MAITLAND-NILES;0,0;0,5;IND;;;
2022-23;2022-07-15;Vanndoria;Parter;BETO;6,0;6,0;DEF;0,15;2026-06-30;
2022-23;2022-07-15;Der Holzfaller;Vanndoria;SENSI;2,85;2,85;DEF;0,1;2025-06-30;
2022-23;2022-07-15;Parter;Vanndoria;CABRAL;6,0;6,0;DEF;0,1;2025-06-30;
2022-23;2022-07-16;Agghiaggiande;;CUTRONE;0,0;2,05;IND;;;
2022-23;2022-07-16;;Big Black Cimamori;KOULIBALY;0,2;0,0;RIN;;;
2022-23;2022-07-16;FK Partizena;Los Angeles;DEULOFEU;0,0;0,0;DEF;0,15;2026-06-30;
2022-23;2022-07-16;;Big Black Cimamori;INSIGNE;0,2;0,0;RIN;;;
2022-23;2022-07-16;;Olympique Bidet;JOAO PEDRO;0,2;0,0;RIN;;;
2022-23;2022-07-16;;Olympique Bidet;OKEREKE;0,2;0,0;RIN;;;
2022-23;2022-07-16;Los Angeles;FK Partizena;BERARDI;6,0;6,0;DEF;0,2;2027-06-30;
2022-23;2022-07-16;;Olympique Bidet;STRAKOSHA;0,2;0,0;RIN;;;
2022-23;2022-07-16;Olympique Bidet;CSKA Moscow Mule;ANTISTE;0,0;0,0;DEF;;2023-06-30;P
2022-23;2022-07-16;FK Partizena;Los Angeles;VIGNATO;0,5;0,5;DEF;0,15;2026-06-30;
2022-23;2022-07-16;Los Angeles;Vanndoria;MORATA;6,0;6,0;DEF;0,05;2022-08-31;
2022-23;2022-07-16;Los Angeles;Vanndoria;DEMIRAL;2,0;2,0;DEF;0,1;2025-06-30;
2022-23;2022-07-16;Vanndoria;Los Angeles;DJIDJI;1,0;1,0;DEF;0,05;2024-06-30;
2022-23;2022-07-16;Vanndoria;Los Angeles;MERTENS;6,0;6,0;DEF;0,05;2022-08-06;
2022-23;2022-07-16;CSKA Moscow Mule;Olympique Bidet;HENRY;0,6;0,6;DEF;0,1;2025-06-30;
2022-23;2022-07-16;Vanndoria;Los Angeles;IZZO;1,0;1,0;DEF;0,05;2024-06-30;
2022-23;2022-07-16;;Big Black Cimamori;ODRIOZOLA;0,2;0,0;RIN;;;
2022-23;2022-07-16;FK Partizena;Los Angeles;LOZANO;5,5;5,5;DEF;0,15;2026-06-30;
2022-23;2022-07-16;Vanndoria;;SVANBERG;0,0;2,6;IND;;;
2022-23;2022-07-16;Olympique Bidet;;STRAKOSHA;0,0;1,1;IND;;;
2022-23;2022-07-16;Agghiaggiande;;CALLEJON;0,0;0,6;IND;;;
2022-23;2022-07-16;Big Black Cimamori;;KOULIBALY;0,0;1,65;IND;;;
2022-23;2022-07-16;Big Black Cimamori;;ODRIOZOLA;0,0;0,6;IND;;;
2022-23;2022-07-16;Olympique Bidet;;OLIVEIRA;0,0;2,4;IND;;;
2022-23;2022-07-16;Olympique Bidet;;VIDAL;0,0;2,0;IND;;;
2022-23;2022-07-16;Olympique Bidet;;JOAO PEDRO;0,0;2,1;IND;;;
2022-23;2022-07-16;Olympique Bidet;;KEITA B.;0,0;2,2;IND;;;
2022-23;2022-07-16;Olympique Bidet;;OKEREKE;0,0;1,9;IND;;;
2022-23;2022-07-16;Big Black Cimamori;;INSIGNE;0,0;3,7;IND;;;
2022-23;2022-07-18;Big Black Cimamori;Los Angeles;IKONE';4,25;4,25;DEF;0,1;2025-06-30;
2022-23;2022-07-19;Olympique Bidet;Big Black Cimamori;AINA;0,3;0,3;DEF;0,02;2023-06-30;
2022-23;2022-07-19;ACDF;;WALUKIEWICZ;0,0;0,05;IND;;;
2022-23;2022-07-19;FK Partizena;Olympique Bidet;DRAGOWSKI;0,75;0,75;DEF;0,05;2024-06-30;
2022-23;2022-07-19;Parter;Olympique Bidet;CRISTANTE;1,95;1,95;DEF;0,1;2025-06-30;
2022-23;2022-07-19;Agghiaggiande;;DE LIGT;0,0;1,4;IND;;;
2022-23;2022-07-19;Parter;;THORSBY;0,0;0,2;IND;;;
2022-23;2022-07-19;Los Angeles;;DEIOLA;0,0;0,2;IND;;;
2022-23;2022-07-23;Los Angeles;;AMPADU;0,0;0,5;IND;;;
2022-23;2022-07-26;Der Holzfaller;Parter;IGOR;2,0;2,0;DEF;0,15;2026-06-30;
2022-23;2022-07-26;Parter;Der Holzfaller;ORSOLINI;5,0;5,0;DEF;0,15;2026-06-30;
2022-23;2022-07-27;Los Angeles;;SCAMACCA;0,0;1,15;IND;;;
2022-23;2022-07-27;CSKA Moscow Mule;Olympique Bidet;DARMIAN;0,9;0,9;DEF;0,05;2024-06-30;
2022-23;2022-07-27;Vanndoria;;ALTARE;0,0;0,1;IND;;;
2022-23;2022-07-27;Agghiaggiande;;RUEGG;0,0;0,05;IND;;;
2022-23;2022-07-27;Olympique Bidet;CSKA Moscow Mule;HAAS;0,0;0,0;DEF;0,05;2024-06-30;
2022-23;2022-07-28;Los Angeles;;ARMINI;0,0;0,05;IND;;;
2022-23;2022-07-28;Los Angeles;;BUKSA;0,0;0,1;IND;;;
2022-23;2022-07-28;Parter;;MOLINA N.;0,0;3,0;IND;;;
2022-23;2022-07-29;CSKA Moscow Mule;Agghiaggiande;CALABRIA;0,0;0,0;DEF;0,15;2026-06-30;
2022-23;2022-07-29;CSKA Moscow Mule;Agghiaggiande;FLORENZI;0,0;0,0;DEF;0,15;2026-06-30;
2022-23;2022-07-29;Agghiaggiande;Der Holzfaller;MARIN;0,5;0,5;DEF;0,15;2026-06-30;
2022-23;2022-07-29;Der Holzfaller;Agghiaggiande;SHOMURODOV;0,0;0,0;DEF;0,1;2025-06-30;
2022-23;2022-07-29;Der Holzfaller;CSKA Moscow Mule;HATEBOER;1,15;1,15;DEF;0,1;2025-06-30;
2022-23;2022-07-29;Agghiaggiande;Der Holzfaller;FARAONI;3,15;3,15;DEF;0,15;2026-06-30;
2022-23;2022-07-29;Agghiaggiande;CSKA Moscow Mule;RASPADORI;4,0;4,0;DEF;0,15;2026-06-30;
2022-23;2022-07-30;Los Angeles;Vanndoria;DE SILVESTRI;1,0;1,0;DEF;0,02;2023-06-30;
2022-23;2022-07-30;Big Black Cimamori;Vanndoria;ELMAS;3,0;3,0;DEF;0,1;2025-06-30;
2022-23;2022-07-30;Vanndoria;Big Black Cimamori;KALULU;3,0;3,0;DEF;0,1;2025-06-30;
2022-23;2022-07-30;;Olympique Bidet;SANCHEZ;0,2;0,0;RIN;;;
2022-23;2022-07-30;Big Black Cimamori;Vanndoria;ZALEWSKI;1,6;1,6;DEF;0,1;2025-06-30;P
2022-23;2022-07-30;Olympique Bidet;;THEATE;0,0;0,15;IND;;;
2022-23;2022-07-30;FK Partizena;;BELOTTI;0,0;5,15;IND;;;
2022-23;2022-07-30;CSKA Moscow Mule;Los Angeles;SAPONARA;0,8;0,8;DEF;0,1;2025-06-30;
2022-23;2022-07-31;CSKA Moscow Mule;Vanndoria;PEREYRA;4,0;4,0;DEF;0,1;2025-06-30;
2022-23;2022-07-31;Vanndoria;CSKA Moscow Mule;MAEHLE;2,0;2,0;DEF;0,1;2025-06-30;
2022-23;2022-07-31;Los Angeles;FK Partizena;BERESZYNSKI;0,0;0,0;DEF;0,05;2024-06-30;
2022-23;2022-07-31;Los Angeles;Der Holzfaller;DJURICIC;1,0;1,0;DEF;0,1;2025-06-30;
2022-23;2022-07-31;Der Holzfaller;;BERNARDESCHI;0,0;1,35;IND;;;
2022-23;2022-07-31;FK Partizena;Los Angeles;HYSAJ;0,15;0,15;DEF;0,1;2025-06-30;
2022-23;2022-08-03;Parter;;VITI;0,0;0,15;IND;;;
2022-23;2022-08-05;FK Partizena;CSKA Moscow Mule;LUPERTO;0,45;0,45;DEF;0,05;2024-06-30;
2022-23;2022-08-05;Olympique Bidet;;VERETOUT;0,0;2,2;IND;;;
2022-23;2022-08-06;Los Angeles;;MERTENS;0,0;6,0;IND;;;
2022-23;2022-08-07;ACDF;;TORREIRA;0,0;3,0;IND;;;
2022-23;2022-08-07;Agghiaggiande;;VANHEUSDEN;0,0;0,1;IND;;;
2022-23;2022-08-09;Agghiaggiande;FK Partizena;ZACCAGNI;7,5;7,5;DEF;0,1;2025-06-30;
2022-23;2022-08-09;Big Black Cimamori;;CARLES PEREZ;0,0;0,5;IND;;;
2022-23;2022-08-09;Parter;;COULIBALY M.;0,0;1,15;IND;;;
2022-23;2022-08-10;Olympique Bidet;;SANCHEZ;0,0;1,1;IND;;;
2022-23;2022-08-11;CSKA Moscow Mule;Los Angeles;CAPUTO;6,0;6,0;DEF;0,1;2025-06-30;
2022-23;2022-08-11;CSKA Moscow Mule;;DAMSGAARD;0,0;2,8;IND;;;
2022-23;2022-08-11;Parter;CSKA Moscow Mule;BONAZZOLI;4,0;4,0;DEF;0,1;2025-06-30;
2022-23;2022-08-13;Los Angeles;FK Partizena;ALEX SANDRO;0,0;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-13;Los Angeles;Vanndoria;ZIMA;0,0;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-13;FK Partizena;Los Angeles;DIMARCO;0,5;0,5;DEF;0,15;2026-06-30;
2022-23;2022-08-13;Vanndoria;Los Angeles;BIRAGHI;7,0;7,0;DEF;0,15;2026-06-30;
2022-23;2022-08-13;Los Angeles;;PELLEGRINI LU.;0,0;0,3;IND;;;
2022-23;2022-08-13;Vanndoria;;MIHAILA;0,0;0,05;IND;;;
2022-23;2022-08-14;ACDF;CSKA Moscow Mule;KRUNIC;0,0;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-14;FK Partizena;;FREULER;0,0;0,95;IND;;;
2022-23;2022-08-14;CSKA Moscow Mule;ACDF;AGUDELO;0,0;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-20;ACDF;Der Holzfaller;BARAK;0,0;0,0;PRE 1a;;2023-06-30;
2022-23;2022-08-20;Der Holzfaller;ACDF;KOOPMEINERS;0,0;0,0;PRE 1a;;2023-06-30;
2022-23;2022-08-20;;ACDF;CECCARONI;0,2;0,0;RIN;;;
2022-23;2022-08-20;ACDF;;CECCARONI;0,0;0,8;IND;;;
2022-23;2022-08-20;ACDF;;BUSIO;0,0;1,1;IND;;;
2022-23;2022-08-20;ACDF;;CRNIGOJ;0,0;0,1;IND;;;
2022-23;2022-08-20;ACDF;;STULAC;0,0;0,05;IND;;;
2022-23;2022-08-20;ACDF;;MALCUIT;0,0;0,05;IND;;;
2022-23;2022-08-22;CSKA Moscow Mule;Olympique Bidet;GUNTER;0,0;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-22;Olympique Bidet;CSKA Moscow Mule;ACERBI;0,9;0,9;DEF;0,05;2024-06-30;
2022-23;2022-08-22;Agghiaggiande;;PUSSETTO;0,0;0,45;IND;;;
2022-23;2022-08-22;Agghiaggiande;;ARAMU;0,0;0,45;IND;;;
2022-23;2022-08-23;;Los Angeles;FAGIOLI;0,25;0,0;DEF;0,2;2027-06-30;
2022-23;2022-08-23;;ACDF;KVARATSKHELIA;10,5;0,0;DEF;0,15;2026-06-30;
2022-23;2022-08-23;;Parter;HJULMAND;0,05;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;Der Holzfaller;EBOSELE;0,4;0,0;DEF;;2023-06-30;P
2022-23;2022-08-23;Vanndoria;Vanndoria;TONELLI;0,2;0,0;SVI;;;
2022-23;2022-08-23;;Los Angeles;TERZIC;0,15;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;Big Black Cimamori;LUKAKU;16,1;0,0;DEF;0,15;2026-06-30;
2022-23;2022-08-23;;Big Black Cimamori;OKOLI;0,55;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;Big Black Cimamori;WIJNALDUM;1,0;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;Parter;KIM;4,0;0,0;DEF;0,15;2026-06-30;
2022-23;2022-08-23;;Big Black Cimamori;CEIDE;1,55;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;Parter;LUIS MAXIMIANO;5,0;0,0;DEF;0,15;2026-06-30;
2022-23;2022-08-23;;Parter;LAZARO;0,75;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;Parter;OLIVERA;0,15;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;Los Angeles;STREFEZZA;1,0;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;Parter;MIRETTI;2,0;0,0;DEF;;2024-06-30;P
2022-23;2022-08-23;;Los Angeles;LOVRIC;0,5;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;Los Angeles;MALDINI;0,15;0,0;DEF;0,2;2027-06-30;
2022-23;2022-08-23;;Los Angeles;CEESAY;0,6;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;Vanndoria;DODO';3,25;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;Los Angeles;ILKHAN;0,7;0,0;DEF;;2025-06-30;P
2022-23;2022-08-23;;Los Angeles;BIRINDELLI;2,0;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;Der Holzfaller;PEREZ N.;0,7;0,0;DEF;0,15;2026-06-30;
2022-23;2022-08-23;;Olympique Bidet;MARCOS ANTONIO;2,2;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;ACDF;GILA;0,15;0,0;DEF;0,05;2022-09-04;
2022-23;2022-08-23;;ACDF;COULIBALY L.;0,1;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;Der Holzfaller;CARLOS AUGUSTO;1,5;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;ACDF;MARLON;1,2;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;ACDF;LAMMERS;1,05;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;Vanndoria;MASINA;2,25;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;Vanndoria;LUCUMI';0,75;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;Olympique Bidet;GOLLINI;4,5;0,0;DEF;0,15;2026-06-30;
2022-23;2022-08-23;;ACDF;LOOKMAN;3,6;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;Der Holzfaller;CARNESECCHI;0,35;0,0;DEF;0,2;2022-08-27;
2022-23;2022-08-23;;Olympique Bidet;CARBONI;0,55;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;Olympique Bidet;THORSTVEDT;1,5;0,0;DEF;0,15;2026-06-30;
2022-23;2022-08-23;;Olympique Bidet;NDOMBELE';2,5;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;Olympique Bidet;LOCHOSHVILI;0,2;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;Olympique Bidet;SUCCESS;0,5;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;Der Holzfaller;DE KETELAERE;14,0;0,0;DEF;0,2;2027-06-30;
2022-23;2022-08-23;;ACDF;SABIRI;5,4;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;Der Holzfaller;SCHUURS;3,0;0,0;DEF;0,15;2026-06-30;
2022-23;2022-08-23;;Olympique Bidet;VLASIC;6,0;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;Big Black Cimamori;FK Partizena;YEPES;0,0;0,0;DEF;;2023-06-30;P
2022-23;2022-08-23;;Big Black Cimamori;VILHENA;0,15;0,0;DEF;0,02;2023-06-30;
2022-23;2022-08-23;Parter;;CIERVO;0,0;0,15;IND;;;
2022-23;2022-08-23;;FK Partizena;KOSTIC;1,65;0,0;DEF;0,1;2023-01-10;
2022-23;2022-08-23;;FK Partizena;RADONJIC;3,5;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;FK Partizena;PONGRACIC;0,2;0,0;DEF;0,02;2023-06-30;
2022-23;2022-08-23;;Agghiaggiande;POGBA;8,0;0,0;DEF;0,2;2027-06-30;
2022-23;2022-08-23;;Los Angeles;MEDEL;0,05;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;Agghiaggiande;LASAGNA;1,1;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;ACDF;BARBERIS;0,05;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;Big Black Cimamori;HONGLA;0,05;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;Agghiaggiande;MATHEUS HENRIQUE;0,7;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;Big Black Cimamori;BAYEYE;0,05;0,0;DEF;0,02;2023-06-30;
2022-23;2022-08-23;;Parter;ISMAJLI;0,05;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;CSKA Moscow Mule;DESSERS;0,7;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;Parter;RANOCCHIA F.;0,05;0,0;DEF;0,15;2026-06-30;
2022-23;2022-08-23;;Los Angeles;BOER;0,05;0,0;DEF;;2023-06-30;P
2022-23;2022-08-23;;Los Angeles;SVILAR;0,05;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;CSKA Moscow Mule;ORIGI;5,15;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;ACDF;CACACE;0,05;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;FK Partizena;JOVIC;10,0;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;Vanndoria;Vanndoria;VERRE;0,2;0,0;SVI;;;
2022-23;2022-08-23;;Agghiaggiande;ESCALANTE;0,05;0,0;DEF;0,02;2023-06-30;
2022-23;2022-08-23;;Big Black Cimamori;ONANA;0,05;0,0;DEF;0,2;2027-06-30;
2022-23;2022-08-23;;Agghiaggiande;MOTA;0,6;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;ACDF;GHIGLIONE;0,05;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;ACDF;DI FRANCESCO F.;0,05;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;ACDF;MARI';0,05;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;Agghiaggiande;DI MARIA;7,0;0,0;DEF;0,15;2026-06-30;
2022-23;2022-08-23;;CSKA Moscow Mule;FAZIO;0,05;0,0;DEF;0,02;2023-06-30;
2022-23;2022-08-23;;CSKA Moscow Mule;LERIS;0,05;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;CSKA Moscow Mule;OSTIGARD;0,05;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;CSKA Moscow Mule;COPPOLA D.;0,05;0,0;DEF;;2024-06-30;P
2022-23;2022-08-23;;FK Partizena;MATIC;0,05;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;FK Partizena;STOJANOVIC;0,05;0,0;DEF;0,02;2023-06-30;
2022-23;2022-08-23;;Olympique Bidet;BASCHIROTTO;0,05;0,0;DEF;0,02;2023-06-30;
2022-23;2022-08-23;;Olympique Bidet;ADLI;0,05;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;Agghiaggiande;IBRAHIMOVIC;0,05;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;Agghiaggiande;VALOTI;0,05;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;FK Partizena;Olympique Bidet;TERRACCIANO;0,05;0,05;PRE 1a;;2023-06-30;
2022-23;2022-08-23;;FK Partizena;LINETTY;0,05;0,0;DEF;0,05;2024-06-30;
2022-23;2022-08-23;;Agghiaggiande;MAZZOCCHI;0,05;0,0;DEF;0,02;2023-06-30;
2022-23;2022-08-23;;CSKA Moscow Mule;EDERSON D.S.;1,2;0,0;DEF;0,1;2025-06-30;
2022-23;2022-08-23;;Agghiaggiande;VIGNATO S.;0,05;0,0;DEF;;2025-06-30;P
2022-23;2022-08-23;FK Partizena;Big Black Cimamori;DE WINTER;0,3;0,3;DEF;;2023-06-30;P
2022-23;2022-08-23;;FK Partizena;SEPE;0,05;0,0;DEF;0,02;2023-06-30;
2022-23;2022-08-24;Olympique Bidet;;AMIRI;0,0;0,3;IND;;;
2022-23;2022-08-27;Der Holzfaller;Der Holzfaller;CARNESECCHI;0,6;0,0;SVI;;;
2022-23;2022-08-27;Der Holzfaller;Der Holzfaller;CALAFIORI;0,2;0,0;SVI;;;
2022-23;2022-08-27;ACDF;ACDF;PJACA;0,2;0,0;SVI;;;
2022-23;2022-08-27;ACDF;ACDF;DALBERT;0,2;0,0;SVI;;;
2022-23;2022-08-28;FK Partizena;Los Angeles;DAWIDOWICZ;0,0;0,0;PRE 1a;;2023-06-30;
2022-23;2022-08-30;Parter;CSKA Moscow Mule;SAELEMAEKERS;2,0;2,0;DEF;0,1;2025-06-30;
2022-23;2022-08-30;FK Partizena;Los Angeles;SANABRIA;1,0;1,0;PRE (DR 2.5);;2023-06-30;
2022-23;2022-08-30;FK Partizena;;RUIZ;0,0;3,6;IND;0,0;;
2022-23;2022-08-31;;ACDF;PRAET;0,2;0,0;RIN;;;
2022-23;2022-08-31;ACDF;;ZAKARIA;0,0;2,0;IND;0,0;;
2022-23;2022-08-31;Parter;Parter;CONTI;0,2;0,0;SVI;;;
2022-23;2022-08-31;Agghiaggiande;;SALCEDO E.;0,0;0,2;IND;0,0;;
2022-23;2022-08-31;ACDF;;PRAET;0,0;0,8;IND;0,0;;
2022-23;2022-08-31;CSKA Moscow Mule;CSKA Moscow Mule;KAIO JORGE;0,2;0,0;SVI;;;
2022-23;2022-08-31;Vanndoria;;MORATA;0,0;6,0;IND;0,0;;
2022-23;2022-08-31;ACDF;;NASTASIC;0,0;0,1;IND;0,0;;
2022-23;2022-08-31;FK Partizena;;FARES;0,0;0,05;IND;0,0;;
2022-23;2022-08-31;CSKA Moscow Mule;;ARTHUR;0,0;0,8;IND;0,0;;
2022-23;2022-08-31;Parter;;MORO;0,0;0,15;IND;0,0;;
2022-23;2022-08-31;Los Angeles;;AGOUME;0,0;0,1;IND;;;
2022-23;2022-08-31;Los Angeles;;NANDEZ;0,0;0,3;IND;;;
2022-23;2022-08-31;FK Partizena;;ILICIC;0,0;2,95;IND;0,0;;
2022-23;2022-08-31;CSKA Moscow Mule;CSKA Moscow Mule;KOVALENKO;0,2;0,0;SVI;;;
2022-23;2022-09-01;;Parter;BALDANZI;2,0;0,0;DEF;;2024-06-30;P
2022-23;2022-09-01;;CSKA Moscow Mule;WINKS;1,0;0,0;DEF;0,1;2025-06-30;
2022-23;2022-09-01;;Parter;THIAW;0,55;0,0;DEF;0,1;2025-06-30;
2022-23;2022-09-01;;CSKA Moscow Mule;DEST;1,5;0,0;DEF;0,1;2025-06-30;
2022-23;2022-09-01;;Parter;VRANCKX;2,0;0,0;DEF;;2023-01-02;P
2022-23;2022-09-01;;Big Black Cimamori;LAURIENTE';0,15;0,0;DEF;0,05;2024-06-30;
2022-23;2022-09-01;;CSKA Moscow Mule;COLOMBO;1,0;0,0;DEF;;2023-06-30;P
2022-23;2022-09-01;;ACDF;HOJLUND;2,9;0,0;DEF;;2024-06-30;P
2022-23;2022-09-01;;ACDF;UMTITI;2,05;0,0;DEF;0,05;2024-06-30;
2022-23;2022-09-01;;Agghiaggiande;BELOTTI;1,0;0,0;DEF;0,1;2025-06-30;
2022-23;2022-09-01;;Agghiaggiande;SOULE';0,2;0,0;DEF;;2024-06-30;P
2022-23;2022-09-01;;CSKA Moscow Mule;ALVAREZ A.;0,5;0,0;DEF;0,1;2023-01-02;
2022-23;2022-09-01;;Big Black Cimamori;PAREDES;4,3;0,0;DEF;0,1;2025-06-30;
2022-23;2022-09-01;;Big Black Cimamori;DIA;0,4;0,0;DEF;0,02;2023-06-30;
2022-23;2022-09-01;;Parter;KASIUS;0,85;0,0;DEF;;2023-06-30;P
2022-23;2022-09-01;;FK Partizena;CELIK;0,45;0,0;DEF;0,05;2024-06-30;
2022-23;2022-09-01;;FK Partizena;CARNESECCHI;0,5;0,0;DEF;0,1;2025-06-30;
2022-23;2022-09-01;;FK Partizena;MORO N.;0,05;0,0;DEF;0,02;2023-06-30;
2022-23;2022-09-01;;CSKA Moscow Mule;FALCONE;0,05;0,0;DEF;0,05;2024-06-30;
2022-23;2022-09-01;;CSKA Moscow Mule;PUSSETTO;0,05;0,0;DEF;0,05;2022-12-28;
2022-23;2022-09-01;;Olympique Bidet;POSCH;0,05;0,0;DEF;0,05;2024-06-30;
2022-23;2022-09-01;;Big Black Cimamori;CAMARA MA.;0,05;0,0;DEF;0,02;2023-06-30;
2022-23;2022-09-01;;Big Black Cimamori;AMPADU;0,05;0,0;DEF;0,02;2023-06-30;
2022-23;2022-09-01;;Agghiaggiande;BONDO;0,05;0,0;DEF;;2024-06-30;P
2022-23;2022-09-01;;Parter;TERRACCIANO F.;0,05;0,0;DEF;;2024-06-30;P
2022-23;2022-09-01;;CSKA Moscow Mule;ZANIMACCHIA;0,05;0,0;DEF;0,05;2024-06-30;
2022-23;2022-09-01;;Parter;BOTHEIM;0,05;0,0;DEF;0,1;2025-06-30;
