Data;Nome;Titolarita;Voto;Gf;Gs;Rp;Rs;Rf;Au;Amm;Esp;Ass;Giornata;Stagione
18/04/2022;MIGUEL VELOSO;0;6;0;0;0;0;0;0;0;0;0;33;2021-22
18/04/2022;ILIC;0;6,5;0;0;0;0;0;0;0;0;0;33;2021-22
18/04/2022;BARAK;1;6,5;0;0;0;0;0;0;0;0;0;33;2021-22
18/04/2022;HONGLA;0;5,5;0;0;0;0;0;0;0;0;0;33;2021-22
18/04/2022;LAZOVIC;0;6,5;0;0;0;0;0;0;0;0;0;33;2021-22
18/04/2022;TAMEZE;0;7;0;0;0;0;0;0;0;0;0;33;2021-22
18/04/2022;SIMEONE;0;7;0;0;0;0;0;0;0;0;1;33;2021-22
18/04/2022;LASAGNA;0;6;0;0;0;0;0;0;0;0;0;33;2021-22
18/04/2022;CAPRARI;1;6,5;0;0;0;0;0;0;0;0;0;33;2021-22
25/04/2022;MUSSO;1;6;0;1;0;0;0;0;0;0;0;34;2021-22
25/04/2022;HATEBOER;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;PALOMINO;1;7;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;ZAPPACOSTA;1;6,5;0;0;0;0;0;0;0;0;1;34;2021-22
25/04/2022;DJIMSITI;0;6;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;DEMIRAL;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;SCALVINI;0;6,5;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;DE ROON;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;PESSINA;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;FREULER;0;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;PASALIC;0;7;1;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;KOOPMEINERS;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;CISSE' M.;0;;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MURIEL;0;8;1;0;0;0;0;0;0;0;1;34;2021-22
25/04/2022;ZAPATA D.;1;6,5;1;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;BOGA;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;BARDI;0;6;0;2;0;0;0;0;0;0;0;34;2021-22
25/04/2022;HICKEY;0;6,5;1;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;BINKS;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;THEATE;1;5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;BONIFAZI;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MBAYE;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;DE SILVESTRI;1;6;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;SVANBERG;0;6;0;0;0;0;0;0;0;0;1;34;2021-22
25/04/2022;DOMINGUEZ;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;ORSOLINI;1;6,5;0;0;0;0;0;0;0;0;1;34;2021-22
25/04/2022;AEBISCHER;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;VIOLA;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;SORIANO;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;FALCINELLI;0;;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;SANSONE;0;7;1;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;BARROW;0;5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;CRAGNO;0;6;0;1;0;0;0;0;0;0;0;34;2021-22
25/04/2022;ALTARE;1;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;DALBERT;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;WALUKIEWICZ;0;;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;CEPPITELLI;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;BELLANOVA;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;CARBONI;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;GRASSI;0;6;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;NANDEZ;0;;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;DEIOLA;0;5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MARIN;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;ROG;0;5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;PAVOLETTI;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;KEITA B.;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;JOAO PEDRO;1;5,5;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;VICARIO;0;5,5;0;2;0;0;0;0;0;0;0;34;2021-22
25/04/2022;STOJANOVIC;0;6;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;VITI;0;6;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;CACACE;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;LUPERTO;0;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;PARISI;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;BAJRAMI;0;6,5;0;0;0;0;0;0;0;0;1;34;2021-22
25/04/2022;BANDINELLI;0;6;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;STULAC;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;ASLLANI;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;ZURKOWSKI;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;HENDERSON L.;0;7;1;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;VERRE;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;CUTRONE;0;5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;DI FRANCESCO F.;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;PINAMONTI;0;7,5;2;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;TERRACCIANO;1;6;0;2;0;0;0;0;0;0;0;34;2021-22
25/04/2022;BIRAGHI;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;TERZIC;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;IGOR;1;4;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MILENKOVIC;1;5;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;VENUTI;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;ODRIOZOLA;0;6,5;0;0;0;0;0;0;0;0;1;34;2021-22
25/04/2022;MALEH;1;5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;SAPONARA;1;7;1;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;CALLEJON;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;DUNCAN;0;5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;AMRABAT;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;IKONE';1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;PIATEK;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;CABRAL;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;GONZALEZ N.;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;SIRIGU;0;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;VASQUEZ;1;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;OSTIGARD;0;7;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;BANI;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;AMIRI;1;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;GUDMUNDSSON A.;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;STURARO;0;6;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;GALDAMES;0;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MELEGONI;0;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;BADELJ;0;7;1;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;PORTANOVA;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;FRENDRUP;0;6;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;HERNANI;0;;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;EKUBAN;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;DESTRO;0;5,5;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;YEBOAH;0;6,5;0;0;0;0;0;0;0;0;1;34;2021-22
25/04/2022;HANDANOVIC;1;6;0;1;0;0;0;0;0;0;0;34;2021-22
25/04/2022;SKRINIAR;1;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;GOSENS;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;DIMARCO;0;7;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;DUMFRIES;0;7;1;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;BASTONI;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;DE VRIJ;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;PERISIC;1;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;CALHANOGLU;1;7,5;0;0;0;0;0;0;1;0;2;34;2021-22
25/04/2022;GAGLIARDINI;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;BARELLA;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;BROZOVIC;1;7;1;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;SANCHEZ;0;;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MARTINEZ L.;1;7;1;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;CORREA;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;DZEKO;0;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;SZCZESNY;1;6,5;0;1;0;0;0;0;0;0;0;34;2021-22
25/04/2022;DE SCIGLIO;0;6;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;ALEX SANDRO;0;6;0;0;0;0;0;0;0;0;1;34;2021-22
25/04/2022;BONUCCI;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;DANILO;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;CHIELLINI;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;RUGANI;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;ZAKARIA;1;6;0;0;0;0;0;0;0;0;1;34;2021-22
25/04/2022;BERNARDESCHI;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MIRETTI;0;;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;RABIOT;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;VLAHOVIC;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;KEAN;0;7;1;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;DYBALA;1;6,5;1;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MORATA;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;STRAKOSHA;1;6;0;2;0;0;0;0;1;0;0;34;2021-22
25/04/2022;LUIZ FELIPE;0;;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;HYSAJ;0;;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;PATRIC;1;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;RADU;0;5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MARUSIC;0;5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;ACERBI;0;5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;LAZZARI;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MILINKOVIC-SAVIC;1;6,5;0;0;0;0;0;0;0;0;1;34;2021-22
25/04/2022;BASIC;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;CATALDI;0;6;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;LUIS ALBERTO;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;FELIPE ANDERSON;1;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;LUCAS LEIVA;0;6;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;ZACCAGNI;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;IMMOBILE;1;7;1;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MAIGNAN;1;6,5;0;1;0;0;0;0;0;0;0;34;2021-22
25/04/2022;HERNANDEZ T.;1;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;KALULU;1;5;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;CALABRIA;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;TOMORI;1;5;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;MESSIAS;0;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;KRUNIC;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;TONALI;1;7;1;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;KESSIE';1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;DIAZ B.;0;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;SAELEMAEKERS;0;;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;GIROUD;0;7;1;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;REBIC;0;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;RAFAEL LEAO;1;7;0;0;0;0;0;0;0;0;1;34;2021-22
25/04/2022;IBRAHIMOVIC;0;6,5;0;0;0;0;0;0;1;0;1;34;2021-22
25/04/2022;MERET;1;4;0;3;0;0;0;0;0;0;0;34;2021-22
25/04/2022;RRAHMANI;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;ZANOLI;0;5,5;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;MARIO RUI;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;JUAN JESUS;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MALCUIT;0;4,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;ZAMBO ANGUISSA;1;6,5;0;0;0;0;0;0;0;0;1;34;2021-22
25/04/2022;ZIELINSKI;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;RUIZ;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;INSIGNE;1;6,5;1;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MERTENS;0;7;1;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;LOZANO;0;6,5;0;0;0;0;0;0;0;0;1;34;2021-22
25/04/2022;POLITANO;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;OSIMHEN;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;OUNAS;0;;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;RUI PATRICIO;0;6;0;3;0;0;0;0;0;0;0;34;2021-22
25/04/2022;KARSDORP;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MANCINI;0;5;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;SMALLING;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;VINA;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;IBANEZ;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;VERETOUT;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MKHITARYAN;1;6,5;1;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;ZALEWSKI;0;5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;BOVE;0;;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;OLIVEIRA;0;5;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;PELLEGRINI LO.;1;5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;CARLES PEREZ;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;SHOMURODOV;0;6,5;0;0;0;0;0;0;0;0;1;34;2021-22
25/04/2022;ABRAHAM;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;EL SHAARAWY;0;5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;SEPE;0;6;0;1;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MAZZOCCHI;0;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;FAZIO;0;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;RANIERI L.;0;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;GYOMBER;0;6;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;ZORTEA;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;RUGGERI;0;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;COULIBALY L.;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;KASTANOS;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;VERDI;0;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;EDERSON D.S.;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;BOHINEN;0;6,5;0;0;0;0;0;0;0;0;1;34;2021-22
25/04/2022;DJURIC;0;7;1;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;RIBERY;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;BONAZZOLI;0;7;1;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;AUDERO;0;6;0;1;0;0;0;0;0;0;0;34;2021-22
25/04/2022;COLLEY;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MURRU;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;AUGELLO;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;YOSHIDA;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;FERRARI A.;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;BERESZYNSKI;0;6;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;RINCON;0;6;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;EKDAL;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;CANDREVA;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;VIEIRA;0;6;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;THORSBY;0;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;SENSI;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;SABIRI;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;QUAGLIARELLA;0;;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;CAPUTO;1;6,5;1;0;0;1;0;0;0;0;0;34;2021-22
25/04/2022;CONSIGLI;0;5,5;0;2;0;0;0;0;0;0;0;34;2021-22
25/04/2022;AYHAN;0;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MULDUR;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;KYRIAKOPOULOS;0;5,5;0;0;0;0;0;0;0;1;0;34;2021-22
25/04/2022;CHIRICHES;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;LOPEZ M.;0;6;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;DJURICIC;0;;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;FRATTESI;1;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MATHEUS HENRIQUE;0;;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;TRAORE' HJ.;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;DEFREL;0;;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;SCAMACCA;1;5,5;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;RASPADORI;1;7;1;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;BERARDI;1;7;0;0;0;0;0;0;0;0;1;34;2021-22
25/04/2022;PROVEDEL;1;6;0;2;0;0;0;0;0;0;0;34;2021-22
25/04/2022;ERLIC;1;5;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;FERRER;0;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;HRISTOV;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;AMIAN;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;NIKOLAOU;0;5,5;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;KIWIOR;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;KOVALENKO;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;AGUDELO;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MANAJ;0;6;0;0;0;0;1;0;0;0;0;34;2021-22
25/04/2022;GYASI;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;ANTISTE;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;STRELEC;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MILINKOVIC-SAVIC V.;0;6;0;1;0;0;0;0;0;0;0;34;2021-22
25/04/2022;ZIMA;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;BUONGIORNO;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;ANSALDI;0;;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;BREMER;1;6,5;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;DJIDJI;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;SINGO;1;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;VOJVODA;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;RODRIGUEZ R.;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;LUKIC;1;7,5;1;0;0;0;1;0;0;0;0;34;2021-22
25/04/2022;PRAET;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;RICCI S.;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;SECK;0;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;SANABRIA;0;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;BREKALO;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;PJACA;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;SILVESTRI;1;6;0;2;0;0;0;0;0;0;0;34;2021-22
25/04/2022;UDOGIE;0;7;1;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;RODRIGO BECAO;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;PEREZ N.;0;5,5;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;MARI';0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MOLINA N.;1;5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;WALACE;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;SAMARDZIC;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;ARSLAN;0;6,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MAKENGO;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;PUSSETTO;0;;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;SUCCESS;0;7,5;1;0;0;0;0;0;0;0;1;34;2021-22
25/04/2022;DEULOFEU;1;6,5;0;0;0;0;0;0;0;0;1;34;2021-22
25/04/2022;MAENPAA;0;6;0;3;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MATEJU;0;5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;AMPADU;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;CECCARONI;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;SVOBODA;0;4;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;ULLMANN;0;5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;CRNIGOJ;1;6,5;1;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;PERETZ;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;ARAMU;0;5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;CUISANCE;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;BUSIO;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;NSAME;0;6,5;0;0;0;0;0;0;0;0;1;34;2021-22
25/04/2022;BAH;0;;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;JOHNSEN;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;OKEREKE;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;HENRY;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MONTIPO';1;6,5;0;1;1;0;0;0;0;0;0;34;2021-22
25/04/2022;DEPAOLI;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;CASALE;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;FARAONI;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;GUNTER;0;5;0;0;0;0;0;0;1;0;0;34;2021-22
25/04/2022;CECCHERINI;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;SUTALO;0;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;LAZOVIC;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;BARAK;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;BESSA;0;;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;TAMEZE;1;6;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;MIGUEL VELOSO;0;;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;ILIC;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;LASAGNA;0;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;CAPRARI;1;7;1;0;0;0;0;0;0;0;0;34;2021-22
25/04/2022;SIMEONE;1;5,5;0;0;0;0;0;0;0;0;0;34;2021-22
